,author_id,title,reviews,date,total_reviews_written,upvote,reviewer_name,ratings,start_time,end_time,companyName,scraped_site
0,ReviewRow-521,Great customer service,"I'm a store owner and I've started using this service in the last 2 months and the couple of times I've had any kind of problem (due to my mistakes), they have been super helpful and totally accommodating with my requests. So far so good. They are very quick to respond and they always come up with a clear and logical solution. I'm about to scale my store and I'm sure I will do it with them.
Service:5
Value:5
Shipping:5
Returns:5","January 26th, 2021",1,0,Teo P.,5.0,2021-05-30 12:40:16.333093,2021-05-30 12:40:19.819504,CJ Dropshipping,Sitejabber
1,ReviewRow-550,5/5 Best dropshipping agents,"They are so far the best agents you can deal with. They offer very good 24/7 support, fast and reliable shipping, they provide shipping labels, everything is perfect. I'm working with them for almost a year and have processed more than $300k worth of orders and I wouldn't change to any other agent.

The next will be to create my own brand after the CNY, and I'll be working with them shipping from local warehouses. Hopefully everything will be smooth as always.
Service:5
Value:5
Shipping:5
Returns:3","January 30th, 2021",1,1,Thibauld R.,5.0,2021-05-30 12:40:19.819504,2021-05-30 12:40:22.156698,CJ Dropshipping,Sitejabber
2,ReviewRow-753,Amazing company!,"I started with Cj Dropshipping in 2020 July, and I am so sad that I didn't know them before, they have a faster shipping speed at a reasonable price, had a few problems with live chat until I worked with my agent Skye, she is so amazing and I never saw anyone better than her in any other company, she responds in anytime (even at night! & weekends!)and really fast to fix any problem I get, I will definitely keep working with Cjdropshipping.","April 20th, 2021",1,0,Zeiad H.,5.0,2021-05-30 12:40:22.156698,2021-05-30 12:40:25.360602,CJ Dropshipping,Sitejabber
3,ReviewRow-293,Great shipping times and agent!,"I read another review to say UK shipping takes over a month.
I have to honestly say this has not been my experience.
So far I haven't had any item take over 15 days and have had zero complaints from my customers.
Great customer service - because so far there's been nothing that my agent Lynette hasn't been to resolve, fast and efficiently.
She has been an invaluable tool to support me and nothing is a problem for her.
100% I recommend them!","October 30th, 2020",1,0,Harriet B.,5.0,2021-05-30 12:40:25.360602,2021-05-30 12:40:29.554282,CJ Dropshipping,Sitejabber
4,ReviewRow-397,Good agent service,"My agent, Helen, is always prompt to response even on days when there are time differences or on weekends. This is a plus as I know there are progress and issues are taken care of in the shortest time possible. Delivery may be affected by shipping but was informed immediately by Helen, so I can subsequently inform my customers as part of after sales services. Thanks Helen!","December 14th, 2020",1,0,Vin C.,5.0,2021-05-30 12:40:29.554282,2021-05-30 12:40:31.774176,CJ Dropshipping,Sitejabber
5,ReviewRow-593,Amazing Customer Service!,"I just began a dropshipping business and after having not much luck finding suppliers, I found CJ and my experience with them has been fantastic! They even assigned my account an agent, Icy Hu, who has been so great to work with! Whenever I‘ve had a question or concern she always quickly helps resolve it, such great customer service from Icy and CJ!
Service:5
Value:5
Shipping:5
Quality:5","February 21st, 2021",1,0,Jeremy K.,5.0,2021-05-30 12:40:31.774176,2021-05-30 12:40:35.081968,CJ Dropshipping,Sitejabber
6,ReviewRow-829,CJ dropshipping service good choice for business,"I work with CJ 2 years and recommended the service.
From my experience, for me the service work very good.
CJ offers many possibilities that other services do not have.
And if they have additional options, you have to pay a lot for them.
CJ has developed a lot in the last 2 years and is doing his job better.
What is not found on other websites and is very good at CJ is the independent search for goods that CJ can then keep in his warehouse for the seller.
Once again, I highly recommend this website.
Service:5
Value:5
Shipping:5
Returns:5","May 19th, 2021",0,0,Robert M.,5.0,2021-05-30 12:40:35.081968,2021-05-30 12:40:39.366662,CJ Dropshipping,Sitejabber
7,ReviewRow-317,The BEST!,"CJ Dropshipping is the best app for drop-shippers because they let you customize your packaging with is a plus for branding aspect of your e-commerce business! They have a HUGE range of products to drop ship to and from.
It might seem scary at first but the customer service is amazing! My agent always replies to my silly questions so clearly, so quickly, and helps me so so much!
Love working with CJ Dropshipping!","November 17th, 2020",1,0,Jessie K.,5.0,2021-05-30 12:40:39.366662,2021-05-30 12:40:42.564428,CJ Dropshipping,Sitejabber
8,ReviewRow-592,A pleasure to work with,"CJ Dropshipping simplifies a lot of things and helps me worry less about procedures and most about actually running my business. They are super easy to deal with, great communication and trustworthy. Highly recommended!
Service:5
Value:5
Shipping:5
Returns:5","February 21st, 2021",1,0,Ioannis D.,5.0,2021-05-30 12:40:42.564428,2021-05-30 12:40:44.871187,CJ Dropshipping,Sitejabber
9,ReviewRow-590,Célia agent,"I will only give you Key points about my agent Celia. This is all you need to know;
1. Replies in the minute
2. Provides support from start to end whatever the task.
3. Very polite and knows what her job very well
4. So kind! For real, I couldn't find an upsell product so I spoke to her about it and no joke in the next 30m I had a product that goes with my product to use for upsell.
5. She has been great help so I would Say don't take up all her time cause I still need her help okay. Thanks for reading","February 20th, 2021",1,0,Will O.,5.0,2021-05-30 12:40:44.871187,2021-05-30 12:40:49.112033,CJ Dropshipping,Sitejabber
10,ReviewRow-748,CJ is very legit. My agent Olivia is great.,"I've been using CJ for a while now & the agents that they provide are incredibly helpful, they understand and quickly substantiate any issues required. Changing/fixing product variants, creating bundles, and sourcing (especially) all get completed as requested very promptly.

Big thanks to my current agent Olivia and all of her help with my online business.

CJ is a highly recommended service for anyone in online business (testing phases ie. Dropshipping).
Service:5
Value:5
Shipping:3
Returns:5","April 18th, 2021",1,0,Mmmm M.,5.0,2021-05-30 12:40:49.112033,2021-05-30 12:40:53.409145,CJ Dropshipping,Sitejabber
11,ReviewRow-771,Overall great experience,"Well, Estella Wu is the top agent to get in touch with cj drop shipping. Overall experience is great.
Service:5
Value:5
Shipping:5
Returns:5","April 27th, 2021",1,0,Niraj D.,5.0,2021-05-30 12:40:53.409145,2021-05-30 12:40:55.705079,CJ Dropshipping,Sitejabber
12,ReviewRow-880,Great experience,"I love Cj dropshipping. And have been receiving a lot of help from Skye. Quick responses and very helpful
Service:5
Value:5
Shipping:5
Quality:5","May 28th, 2021",1,0,Josh G.,5.0,2021-05-30 12:40:55.705079,2021-05-30 12:40:58.017861,CJ Dropshipping,Sitejabber
13,ReviewRow-166,"Wow! Fantastic service, software, integration, app.","I've had a look at some dropshipping companies and CJDropshipping just impressed me from the start. Agents Cissy, Maxine, Robert, Angel are great to deal with. The online software was well thought of. CJDropshipping even integrates with woocommerce which is hard to find with other businesses. You get sourcing responses so quickly and pricing of products are good too. Packaging options are great. Highly recommended. Keep up the great work CJ.","September 13th, 2020",1,0,Craig R.,5.0,2021-05-30 12:40:58.017861,2021-05-30 12:41:00.190520,CJ Dropshipping,Sitejabber
14,ReviewRow-602,Way Better Than Aliexpress,"CJDropshipping is really great. You get your own personal agent and have fast sourcing times. Shipping time is way faster than Aliexpress. You can also get your business to the next level by buying your own inventory and store in their China/USA warehouse to cut the processing time. My agent Susan is amazing, always helpful, finds solutions for any problems I face, and helps me make a great business. Keep up the good work and improve!","February 23rd, 2021",1,0,M R.,5.0,2021-05-30 12:41:00.190520,2021-05-30 12:41:02.387716,CJ Dropshipping,Sitejabber
15,ReviewRow-489,Sourcing From China Has Never Been Easier!,"I have been doing dropshipping for 2 years mostly sourcing from Aliexpress and Alibaba. However, I got too tired on dealing with each supplier and I find its very hard to manage 5-6 suppliers for one shop. Therefore, I decided to switch sourcing from Aliexpress to CJ Dropshipping and I am so glad that I made the change. Easy platform, customized packing option, wonderful customer service! My agent is Helen and she really make my experience at CJ to the whole new level. So enthusiastic, extremely responsive and super friendly. Can't tell how much I appreciate her work, Helen is the main reason I choose CJ dropshipping over other suppliers in the market as I feel very confident and reliable knowing that there is also someone will walk me through all the questions or problems when something unexpected occurs. If you are looking for top-notch customer service, then CJ is the one to go!
Service:5
Value:5
Shipping:5
Returns:5","January 15th, 2021",1,0,Michelle T.,5.0,2021-05-30 12:41:02.387716,2021-05-30 12:41:06.686203,CJ Dropshipping,Sitejabber
16,ReviewRow-436,Good service from Cjdropshipping,"Good service from Cjdropshipping. My agent Celia Yang is very helpful. She is usually available on Skype and it helps with the communication.
Service:5
Value:5
Shipping:5
Returns:5","December 28th, 2020",1,0,Diamesso G.,5.0,2021-05-30 12:41:06.686203,2021-05-30 12:41:09.988418,CJ Dropshipping,Sitejabber
17,ReviewRow-435,Cj is my key to any product from china,I am doing online business in USA and have small online shop in Russia. I am using CJDropshiping for few months (Current LVL3) and it's a very positive experience so far. Many products are already in their website. But most exciting this i can order almost anything from china. My agent Silvia Wang and sourcing team doing their job very well. Website engine is not perfect some times shipping prices are high(Due Covid-19) i do not have options to send heavy items. But CJ staff cooperate and to help me find the best options and optimize the prices. Keep doing good job.,"December 28th, 2020",1,0,Andrey K.,5.0,2021-05-30 12:41:09.988418,2021-05-30 12:41:14.288497,CJ Dropshipping,Sitejabber
18,ReviewRow-157,Awesome,"I switched over from Aliexpress to CJ a few months ago. Not only are the prices cheaper but the shipping is a lot faster. It seems quite complicated at first but once you give it some time it is easy to use. I had a few hiccups at the beginning but got sorted after speaking with the live chat and my agent. My agent Leely Wen is fantastic, super quick and efficient. It's great to work with her as she understands English very well unlike other agents in China (My mandarin sucks). Overall I have had a nice experience.","September 10th, 2020",1,0,ai s.,5.0,2021-05-30 12:41:14.288497,2021-05-30 12:41:18.477310,CJ Dropshipping,Sitejabber
19,ReviewRow-59,CJ is a very professional platform,"CJ is a very professional platform, short processing time, specialized sourcing team and steady shipping cost with low price. In addition, their APP is free, their costs only are product fees and shipping costs. I have a great experience in CJ and I'm very happy to work with CJ. In the future, I also hope and I believe we can keep a long term and friendly relationship. Of course, thank for my agent, Janet, she helped me a lot.","August 7th, 2020",1,0,Andric K.,5.0,2021-05-30 12:41:18.477310,2021-05-30 12:41:20.670929,CJ Dropshipping,Sitejabber
20,ReviewRow-836,Great support team/agents,"The support team is fantastic. My agent Yuki Zhao is very proactive and helpful to find the right way to make things work. I have been using CJ Dropshipping for more than a year now, and I would not be able to do my work without it, and without those great agents (i. E. people, and not robots ;).
My 2ct contribution: this business is so dynamic, I fully appreciate this great support, and so should you do too.","May 20th, 2021",0,0,Patrick R.,5.0,2021-05-30 12:41:20.670929,2021-05-30 12:41:23.866421,CJ Dropshipping,Sitejabber
21,ReviewRow-863,Very pleased,"Enthusiastic support, quick response to questions and good product quality. Very pleased, will continue to use the service of Cjdropshipping
Service:5
Value:5
Shipping:5
Returns:5","May 26th, 2021",1,0,PHAM L.,5.0,2021-05-30 12:41:23.866421,2021-05-30 12:41:28.175577,CJ Dropshipping,Sitejabber
22,ReviewRow-787,CJ DROPSHIPPING the best platform,"I highly recommend CJ DROPSHIPPING because there are all the products you want! In addition I have my agent Sylvia who is exceptional, very professional, attentive, available and very responsive who always offers me good solutions! Stop thinking, go to CJ with your eyes closed!
Service:5
Value:5
Shipping:4
Returns:5","April 30th, 2021",0,0,mohamed m.,5.0,2021-05-30 12:41:28.175577,2021-05-30 12:41:32.491668,CJ Dropshipping,Sitejabber
23,ReviewRow-119,Best it test,"CJ is a very professional platform, short processing time, specialized sourcing team and steady shipping cost with low price. In addition, their APP is free, their costs only are product fees and shipping costs. I have a great experience in CJ and I'm very happy to work with CJ. In the future, I also hope and I believe we can keep a long term and friendly relationship. Of course, thank for my agent,, Zion he helped me a lot.","August 27th, 2020",1,0,Alex D.,5.0,2021-05-30 12:41:32.491668,2021-05-30 12:41:35.701755,CJ Dropshipping,Sitejabber
24,ReviewRow-511,CJ Agent Alisa,"I would like to comment on CJ's top-notch agent Alisa for the last 1 year's e-commerce journey support. Her responsiveness and customer 1st approach sets her apart from other agents I worked with before. Speed and customer satisfaction always her priority. She never let me down but set the standard even higher each time I requested her help to source for products. Alisa definitely a gem for CJDropshipping with her down-to-earth attitude, high dedication, and always approachable!","January 23rd, 2021",1,0,Bryan W.,5.0,2021-05-30 12:41:35.701755,2021-05-30 12:41:38.893626,CJ Dropshipping,Sitejabber
25,ReviewRow-429,Amazing Service from Jenna Zhu!,"Great Service. My Agent Jenna Zhu is doing an excellent job. She‘s helping me 24 hours a days, on everytime. Product Sourcing within a few hours. Better than every other agents I've worked with!
Service:5
Value:5
Shipping:5
Returns:5","December 25th, 2020",1,0,Erman V.,5.0,2021-05-30 12:41:41.995629,2021-05-30 12:41:46.319633,CJ Dropshipping,Sitejabber
26,ReviewRow-477,Very Dissatisfied End Customer!,My package was a two hour drive away more than 70 hours ago. When i asked customer service were my package was they sent me a screen shot of the tracking page! Like I had not already looked at this page a hundred times a day trying to find out what was going on. I will not be purchasing anything from the supplier anymore becouse of this horrible experiance from CJ.,"January 5th, 2021",1,1,Shannon A.,1.0,2021-05-30 12:41:46.319633,2021-05-30 12:41:48.604755,CJ Dropshipping,Sitejabber
27,ReviewRow-660,"Excelent customer service, Ian Xue.","Really good customer support from Ian Xue, I've some questions and doubts and in a couple of minutes he help me a lot.
Continue like that!","March 8th, 2021",1,0,Hristova M.,5.0,2021-05-30 12:41:48.604755,2021-05-30 12:41:51.812746,CJ Dropshipping,Sitejabber
28,ReviewRow-225,Be Careful before using it,"I rated 5-star before. Because i saw that they replied and processed my orders so fast and be cheaper than aliexpress. But actually, it was not at all after one month i used it.

1. The shipping cost is so high, the packet service is the cheapest shipping method but it takes over 40 days to deliver to the UK. Compared to Aliexpress, it only takes 12 days with the same shipping service.
2. Product cost, because it is sourced from factors. So the product cost is cheaper than other platforms. But if you compare total product cost + Shipping cost (delivery during 12 days as using the epacket service on aliexpress) on CJ dropshipping with other platforms. It is much expensive (nearly double).
3. Refund and return
This platform will process refunds and return for you. Not use third-party as other platforms. So it is not fair. You have to face one problem that it is difficult to take money back.

After one month of using it, I think you should consider carefully before using or you just test some orders before place a big quantity
( I place many orders on this platform and really regret, now i have to solve many problems from my customers because of using it)","September 30th, 2020",1,8,Sara H.,1.0,2021-05-30 12:41:51.812746,2021-05-30 12:41:55.020951,CJ Dropshipping,Sitejabber
29,ReviewRow-725,Professional company,"Cj is a very professional company. Despite the number of orders I place every day, they manage to ship all the packages quickly and without any problems. My agent helps me daily with all my questions.
Service:5
Value:5
Shipping:5
Returns:5","April 1st, 2021",1,0,Quentin R.,5.0,2021-05-30 12:41:55.020951,2021-05-30 12:41:57.334400,CJ Dropshipping,Sitejabber
30,ReviewRow-563,Excellent customer service! In general CJ is one the best solutions for Dropshipping,"CJ has definitely one of the best customer service team I've ever known. My personal assistant, Janet, constantly gives me all the info I asked her. That's what I like the most!
As well CJ's shipping time is quite nice compare to other companies/agents.
I have to add that they always do there best to make sure that each of your orders will arrive with no delays!

Also your personal agent will do his/her best to give you some discount if you order in bulk!

From my experience I can guarantee that this company is very reliable and honest.

Big thanks to my personal assistant, Janet! She is very professional and honest. I like to ask her dozens questions and she always replies on all of them! Any other person would be pissed but not Her!

Currently CJ is one of the best solutions for dropshipping business model
Service:5
Value:5
Shipping:5
Returns:5","February 1st, 2021",1,0,Stanislau P.,5.0,2021-05-30 12:41:57.334400,2021-05-30 12:41:59.651676,CJ Dropshipping,Sitejabber
31,ReviewRow-12,Worst service EVER,"I spent two weeks mostly talking to support, simply because things don't work. I couldn't import any product.
At first, I thought I'm doing something wrong, but when I started talking to support, that was quite an experience:)
Most of their answers were redirecting you to help section (like I didn't try that before contacting them), then there was progress - I ask a question and get an answers in the form ""yes"" or ""no"". Finally, also the most funniest part of the experience, they started to blame eBay for their dysfunctional site :))
DO NOT go there","January 22nd, 2020",4,54,dex r.,1.0,2021-05-30 12:41:59.651676,2021-05-30 12:42:03.846151,CJ Dropshipping,Sitejabber
32,ReviewRow-323,"Reliable, easy, efficient","I've heard of CJ Dropshipping once or twice before. I even had a record in my notes because many other people recommended it. However, I was still quite surprised when I tried that service. Fast shipping, good quality, orders sync automatically, and I also was contacted by an agent Helen from CJ, which made the product research and the usage of the service much easier.","November 20th, 2020",1,0,Sasha M.,5.0,2021-05-30 12:42:03.846151,2021-05-30 12:42:07.068737,CJ Dropshipping,Sitejabber
33,ReviewRow-362,Great Service very reliable,Jarvan is my go to guy for all my needs at CJDropshipping. Their prices are good and the communication is excellent. It seems like Jarvan never sleeps because I can reach him just about any time. Great service!,"November 29th, 2020",1,0,Linda J.,5.0,2021-05-30 12:42:07.068737,2021-05-30 12:42:11.277278,CJ Dropshipping,Sitejabber
34,ReviewRow-126,Always satisfy with them,"Before you start with them they assign you an agent, mine (C.Yu) was not only clear about the informations you ask or receive from her but also fast. That is what i call professionalism. I will keep working with them. Join me, what are you looking for? - :)","August 29th, 2020",1,1,Michel L.,5.0,2021-05-30 12:42:11.277278,2021-05-30 12:42:15.478542,CJ Dropshipping,Sitejabber
35,ReviewRow-634,My agent is the best! (Shicharl),"Well, I am so lucky to work with you guys, you doing a great job, and my agent Shicharl it's always there for me and try to solve any issue!
Thank you CJ, keep going!
Service:5
Value:5
Shipping:5
Returns:5","February 26th, 2021",1,0,Paula T.,5.0,2021-05-30 12:42:15.478542,2021-05-30 12:42:17.808318,CJ Dropshipping,Sitejabber
36,ReviewRow-384,The best ever!,"CJ Dropshipping is by far the best agency that I recommend to all merchants!
Moreover you have a personalized agent who answers all your questions and in a short time.
I'm with William wei and he's super cool. Thank you so much for everything you do for my business.
I made a very big discovery with him.
Thanks wil! The best agent ever :)","December 9th, 2020",1,1,Michele A.,5.0,2021-05-30 12:42:17.808318,2021-05-30 12:42:22.028164,CJ Dropshipping,Sitejabber
37,ReviewRow-591,Very good experience with CJdropshipping,"With a professional help of my agent Celia, everything goes very well! I recommend for every drop shipper who want to scale his business!
Fast and easy communication with my agent.
The processing time for orders is fast and I'm thankful for the great service.","February 20th, 2021",1,0,Mohamed I.,5.0,2021-05-30 12:42:22.028164,2021-05-30 12:42:25.230398,CJ Dropshipping,Sitejabber
38,ReviewRow-768,Amazing experience,"One of the best agent app in the market. They find a solution everytime you need help. The customer service is top. Love to work with cjdropshipping and the amazing team of the factory. The youtube channel is very very informative. So nice that we have the posibility to see factory in videos. Love you china people. For sure will I come one time visit your amazing country. 5 stars because they work hard and with profesionalism. My agent is Celia and sie is just amazing.
Service:5
Value:5
Shipping:5
Returns:5","April 27th, 2021",1,0,Gino B.,5.0,2021-05-30 12:42:25.230398,2021-05-30 12:42:28.546396,CJ Dropshipping,Sitejabber
39,ReviewRow-218,Cj dropshipping review,"I started working with CJ dropshipping a month ago and I'm impressed with the support I got. Especially working with my agent Curry, he is super Responsive and helpful. He's been guiding me from the beginning to help me to get everything setup. And the ongoing support is amazing, my agent supports me whenever I need help! The integration with Shopify is easy to use, very happy, will use them for other if my stores too. Highly recommended!","September 29th, 2020",1,1,Meteor B.,5.0,2021-05-30 12:42:28.546396,2021-05-30 12:42:30.725297,CJ Dropshipping,Sitejabber
40,ReviewRow-81,Highly Recommended,"I was assigned a very nice and helpful sourcing agent in CJ. Her name is Alisa. She helps me in my every query and in a very timely manner. I am very confident when using CJ for my business. They are very responsive, provide excellent support and customer service. Not to mention most of the time the prices I am getting from CJ is mostly cheaper and delivery is way more reliable than using Aliexpress. Highly recommend. And I personally thank you my CJ agent for her tremendous help, Alisa!","August 12th, 2020",1,0,Vien N.,5.0,2021-05-30 12:42:30.725297,2021-05-30 12:42:34.925457,CJ Dropshipping,Sitejabber
41,ReviewRow-136,Customer Service Continues to Impress!,"I'm fairly new to CJ and so far, the Customer Service has been excellent. Today, I dealt with Joann Zheng and not surprisingly, she was exceptionally helpful. I haven't started shipping orders yet but I'm hopeful that it will be at the high standard I've already experienced with quick sourcing and communication. Thanks Joann!","September 2nd, 2020",1,0,Panagiota M.,5.0,2021-05-30 12:42:34.925457,2021-05-30 12:42:38.119342,CJ Dropshipping,Sitejabber
42,ReviewRow-839,Super Helpful!,"I work with Alex Chen and I high recommend him to anyone using CJ. He always replies fast and has helped me so much. Shipping is pretty fast, especially to the US and Europe. Great platform!
Service:5
Value:5
Shipping:5
Returns:5","May 22nd, 2021",0,0,Sarah Y.,5.0,2021-05-30 12:42:38.119342,2021-05-30 12:42:40.448688,CJ Dropshipping,Sitejabber
43,ReviewRow-160,Excellent experience with cjdropshipping,"I've been using their website now for drop-shipping for almost 1 month now. I can say it's really easy to use and easy to find a product to sell. The agents are pretty nice and helpful. Especially, agent Estella Wu, she was very accommodating when I sent her a bunch of order number and request to send me the USPS tracking number so I can send to my customer. I know it's very time consuming to do but she did. The shipping also is very fast as the promised period.","September 11th, 2020",1,0,JoaNa D.,5.0,2021-05-30 12:42:40.448688,2021-05-30 12:42:44.637609,CJ Dropshipping,Sitejabber
44,ReviewRow-500,Excellent Service from Skye Zhu,"I have tried other independent dropshipping companies, thinking they would provide a more personal service. I was so wrong and full of disappointments. I was then recommended CJ and was appointed Skye Zhu as my account manager. She has been outstanding, helping me with everything. Even if I have been repetitive, she was patient and always polite and extra helpful when needing help with anything.
Service:5
Value:5
Shipping:5
Returns:5","January 20th, 2021",1,0,Selina K.,5.0,2021-05-30 12:42:44.637609,2021-05-30 12:42:46.964272,CJ Dropshipping,Sitejabber
45,ReviewRow-214,Good business to partner with,"Just the fact that they test each product before shipping, is a world-class action. While I may have some remarks about things which could be better streamlined, I simply love the fact that if there's something I could do better, my agent Lynette doesn't hesitate to contact me about it.","September 29th, 2020",1,2,Richard v.,5.0,2021-05-30 12:42:46.964272,2021-05-30 12:42:50.182293,CJ Dropshipping,Sitejabber
46,ReviewRow-365,"Very helpful, even for newbies like me..","CJDropshipping's support staff is excellent! LYNETTE is my agent. She is very helpful and kind. I've had a lot of questions, to which she answered patiently.

Thinking about it, I'm not paying any monthly subscription to CJ, and haven't even started yet with my store. But they're already providing that much value!","November 30th, 2020",1,1,Troy A.,5.0,2021-05-30 12:42:50.182293,2021-05-30 12:42:52.375862,CJ Dropshipping,Sitejabber
47,ReviewRow-25,Interesting platform,"+: Thanks to CJ, I can answer to the needs of my clients. CJ make videos to help us with the different process and steps to to understand how the platform works, it's advantageous.
++: But the most precious help comes from the agent with whom we interact directly.
Nina is really helpfull, she answer quickly to our ask and give all the needed details.
-: The delivery delay are still long but Ii'm sure it's because of the pandemic.","July 11th, 2020",1,2,Adele B.,5.0,2021-05-30 12:42:52.375862,2021-05-30 12:42:55.586157,CJ Dropshipping,Sitejabber
48,ReviewRow-336,Excellent for Drop shipper,"I have been using CJ for over a month now and i am very satisfied. Yes shipping cost is high but as long my customer gets product in 5 to 10 days, i am happy. My agent William Wei doing great job, taking all the responsibility very efficiently. Overall very satisfied with the service. Highly recommended. Thanks","November 24th, 2020",1,0,Santanu M.,5.0,2021-05-30 12:42:55.586157,2021-05-30 12:42:57.771870,CJ Dropshipping,Sitejabber
49,ReviewRow-567,I love CJ,"I love CJDropshipping this is the best app for sourcing and the best agent in my opinion... I didn't find any better optimized platform in the dropshipping industry and I particularly want to thank my agent Janet Jin for helping me so much with kindness and patience every time I need it, even if I'm not a big seller yet she provides me with all the information and help I need and that's why CJ is simply the best option available today in the dropshipping world, thank you Janet and thanks CJ!","February 1st, 2021",1,1,Eymard B.,5.0,2021-05-30 12:42:57.771870,2021-05-30 12:43:00.974105,CJ Dropshipping,Sitejabber
50,ReviewRow-583,Very happy with CJ and the customer service from my agent Jasmine.,"I'm very happy to have come across CJDropshipping as my dropshipping platform. So far it has worked really well for my online business, I love the option to source products and the faster shipping times. My new agent Jasmine has also been amazing in helping me resolve any issues and answer all my questions. Since Jasmine has started with me she has been so helpful, friendly and always willing to assist. She is also very responsive which has made me feel reassured to to have her there to assist with anything. Thank you","February 11th, 2021",1,0,bridget d.,5.0,2021-05-30 12:43:05.101084,2021-05-30 12:43:09.290661,CJ Dropshipping,Sitejabber
51,ReviewRow-147,Great customer service,Vivi has been attentive to my needs. She answers all my questions timely and gives me tips on how to use the site. I have sent her requests at odd times and still get a response right away. Keep up the good work!,"September 9th, 2020",1,2,Soregya C.,5.0,2021-05-30 12:43:09.290661,2021-05-30 12:43:11.506047,CJ Dropshipping,Sitejabber
52,ReviewRow-752,Customer support,"Absolutely Amazing customer support. Can contact live agent at your needs and ask questions and they will answer. Very helpful knowing i am talking to a real person and not a bot.

Great service, shipping times super low, prices cheap, multiple warehouses just AMAZING!","April 19th, 2021",0,0,Ruben K.,5.0,2021-05-30 12:43:11.506047,2021-05-30 12:43:13.706722,CJ Dropshipping,Sitejabber
53,ReviewRow-635,Agent celia young,"What a delight to work with! She goes above and beyond to make sure items are sourced for my business and that packaging is available to me. She is very responsive and giving the 13 hrs difference between her and I she makes sure to always look at my messages and have a response for me and answers any questions I have. Highly recommend her anybody that gets to work with her is for fortunate!
Service:5
Value:5
Shipping:5
Returns:5","February 26th, 2021",1,0,Genesis G.,5.0,2021-05-30 12:43:13.706722,2021-05-30 12:43:18.033194,CJ Dropshipping,Sitejabber
54,ReviewRow-267,I have tried other Apps and CJ Dropshipping stands out the best,"I have tried other Apps and CJ Dropshipping stands out the best. My agent, Curry Durrant is always so helpful and very prompt in sourcing any products from Aliexpress. I am also getting a lot of repeat customers due to faster shipping times and great packaging.","October 23rd, 2020",1,0,Suren W.,5.0,2021-05-30 12:43:18.033194,2021-05-30 12:43:21.251432,CJ Dropshipping,Sitejabber
55,ReviewRow-882,Couldn't function without my agent Joey,"Couldn't function without my agent Joey at CJ. She keeps me updated, there are no big or small problem with my new friend. She makes everything easy. We even have a few laughs in working day. Highly recommend CJ. But Joey is mine (get your own awesome agent) Shipping is well managed and tracking is on point.","May 28th, 2021",1,0,April T.,5.0,2021-05-30 12:43:21.251432,2021-05-30 12:43:25.452275,CJ Dropshipping,Sitejabber
56,ReviewRow-535,CJ help me create a real brand on the French Market,"CJ help me create a real brand on the French Market with custom packaging & products! Fast shipping despite the pandemic. The most important thing at CJ is that we have an assigned agent, so that if you have any questions, you get a direct answer. Customer service is awesome thanks to Celia. I recommend CJ at 100%.
Service:5
Value:4
Shipping:4
Returns:3","January 28th, 2021",1,0,William A.,5.0,2021-05-30 12:43:25.452275,2021-05-30 12:43:27.776434,CJ Dropshipping,Sitejabber
57,ReviewRow-448,Best service for Dropshipping,"Great service! It's just making my life much easier! Very good customer service! Great communication my agent Danielle Yang is always available to help and answer any of my questions. I do recommend CJ to anyone who is doing Dropshipping
Service:5
Value:5
Shipping:5
Returns:5","December 29th, 2020",1,0,taha s.,5.0,2021-05-30 12:43:27.776434,2021-05-30 12:43:31.085448,CJ Dropshipping,Sitejabber
58,ReviewRow-127,Great app- Great customer experience,"I have been using this app for a while now and it has been such a great experience. The customer service team i have contacted so far have been great. I was assigned an agent, Summer, she has been very helpful, so on top of her job that it makes feel she really cares about my business, for this I will continue to use CJ's app so long as I continue to enjoy such great service.
Thank you, Summer!","August 31st, 2020",1,0,Ladymore A.,5.0,2021-05-30 12:43:31.085448,2021-05-30 12:43:34.283503,CJ Dropshipping,Sitejabber
59,ReviewRow-769,My agent Estelle offers excellent service,"Extremely happy with my customer experience dealing with Estelle from CJ dropshipping. She sourced all of my items, and I had well over 20. If one was not available a replacement was recommended straight away. Shipping as super fast, very happy with the service.
Service:5
Value:5
Shipping:5
Returns:5","April 27th, 2021",1,0,Steve J.,5.0,2021-05-30 12:43:34.283503,2021-05-30 12:43:37.581645,CJ Dropshipping,Sitejabber
60,ReviewRow-426,Excellent Customer Service,"CJ is certainly the best Dropshipping app I have ever used. Moreover, I'm very satisfied with their customer service, especially from Jenna Zhu who is efficient, professional, quick and supportive. Hope we can work together.
Service:5
Value:5
Shipping:5
Returns:5","December 25th, 2020",1,0,Muhammad I.,5.0,2021-05-30 12:43:37.581645,2021-05-30 12:43:41.902832,CJ Dropshipping,Sitejabber
61,ReviewRow-63,Great Dropshipping company with one stop solution!,"One of the best app for dropshipping business and literally all services under one roof. Besides this, also thanks to great agent Catherine Li who are very responsible, responsive, and helpful. Highly recommend!","August 7th, 2020",1,0,Steve C.,5.0,2021-05-30 12:43:41.902832,2021-05-30 12:43:44.119376,CJ Dropshipping,Sitejabber
